case,activity,timestamp,resource,department,group,channel,enddate,responsible,org_group,activity_id
case-7579,Confirmation of receipt,2011/05/23 11:01:16,Resource15,General,,Desk,2011-07-01 15:17:49.913000+02:00,Resource15,Group 1,1
case-7579,T02 Check confirmation of receipt,2011/05/23 11:01:33,Resource15,General,,Desk,2011-07-01 15:17:49.913000+02:00,Resource15,Group 4,2
case-7579,T04 Determine confirmation of receipt,2011/05/23 11:01:47,Resource15,General,,Desk,2011-07-01 15:17:49.913000+02:00,Resource15,Group 3,6
case-7579,T06 Determine necessity of stop advice,2011/05/23 11:06:36,Resource15,General,,Desk,2011-07-01 15:17:49.913000+02:00,Resource15,Group 1,4
case-7579,T10 Determine necessity to stop indication,2011/05/23 11:09:42,Resource15,General,,Desk,2011-07-01 15:17:49.913000+02:00,Resource15,Group 1,5
case-7579,T05 Print and send confirmation of receipt,2011/05/25 14:42:15,admin1,General,,Desk,2011-07-01 15:17:49.913000+02:00,Resource15,Group 2,7
case-4758,Confirmation of receipt,2010/12/23 15:12:06,Resource08,General,,Internet,2011-03-09 10:12:00.243000+01:00,Resource08,EMPTY,1
case-4758,T02 Check confirmation of receipt,2010/12/23 15:12:31,Resource08,General,,Internet,2011-03-09 10:12:00.243000+01:00,Resource08,Group 4,2
case-4758,T06 Determine necessity of stop advice,2010/12/23 15:13:01,Resource08,General,,Internet,2011-03-09 10:12:00.243000+01:00,Resource08,Group 1,4
case-4758,T10 Determine necessity to stop indication,2010/12/23 15:13:26,Resource08,General,,Internet,2011-03-09 10:12:00.243000+01:00,Resource08,Group 1,5
case-4758,T04 Determine confirmation of receipt,2010/12/24 09:26:17,Resource10,General,,Internet,2011-03-09 10:12:00.243000+01:00,Resource08,Group 3,6
case-4758,T05 Print and send confirmation of receipt,2010/12/24 10:04:59,admin1,General,,Internet,2011-03-09 10:12:00.243000+01:00,Resource08,Group 2,7
case-9290,Confirmation of receipt,2011/11/17 09:00:49,Resource14,General,Group 5,Internet,,Resource14,EMPTY,1
case-9290,T02 Check confirmation of receipt,2011/11/17 09:05:55,Resource14,General,Group 5,Internet,,Resource14,Group 4,2
case-9290,T04 Determine confirmation of receipt,2011/11/17 09:06:15,Resource14,General,Group 5,Internet,,Resource14,Group 3,6
case-9290,T05 Print and send confirmation of receipt,2011/11/17 09:06:34,Resource14,General,Group 5,Internet,,Resource14,Group 2,7
case-9290,T06 Determine necessity of stop advice,2011/11/17 09:06:52,Resource14,General,Group 5,Internet,,Resource14,Group 1,4
case-9290,T10 Determine necessity to stop indication,2011/11/17 09:07:20,Resource14,General,Group 5,Internet,,Resource14,Group 1,5
case-9928,Confirmation of receipt,2011/10/24 09:59:01,Resource22,General,Group 5,Internet,2011-12-07 12:55:18.299000+01:00,Resource22,EMPTY,1
case-9928,T02 Check confirmation of receipt,2011/10/24 10:00:06,Resource22,General,Group 5,Internet,2011-12-07 12:55:18.299000+01:00,Resource22,Group 4,2
case-9928,T04 Determine confirmation of receipt,2011/10/24 10:00:42,Resource22,General,Group 5,Internet,2011-12-07 12:55:18.299000+01:00,Resource22,Group 3,6
case-9928,T05 Print and send confirmation of receipt,2011/10/24 10:01:40,Resource22,General,Group 5,Internet,2011-12-07 12:55:18.299000+01:00,Resource22,Group 2,7
case-9928,T06 Determine necessity of stop advice,2011/10/24 10:03:05,Resource22,General,Group 5,Internet,2011-12-07 12:55:18.299000+01:00,Resource22,Group 1,4
case-9928,T10 Determine necessity to stop indication,2011/10/24 10:04:05,Resource22,General,Group 5,Internet,2011-12-07 12:55:18.299000+01:00,Resource22,Group 1,5
case-4060,Confirmation of receipt,2010/11/08 10:25:51,Resource11,General,,e-mail,2010-12-02 12:43:39.676000+01:00,Resource11,EMPTY,1
case-4060,T06 Determine necessity of stop advice,2010/11/08 10:26:14,Resource11,General,,e-mail,2010-12-02 12:43:39.676000+01:00,Resource11,Group 1,4
case-4060,T10 Determine necessity to stop indication,2010/11/08 10:26:42,Resource11,General,,e-mail,2010-12-02 12:43:39.676000+01:00,Resource11,Group 1,5
case-4060,T02 Check confirmation of receipt,2010/11/26 08:56:40,Resource24,General,,e-mail,2010-12-02 12:43:39.676000+01:00,Resource11,EMPTY,2
case-4060,T04 Determine confirmation of receipt,2010/11/26 15:42:09,Resource07,General,,e-mail,2010-12-02 12:43:39.676000+01:00,Resource11,Group 3,6
case-4060,T05 Print and send confirmation of receipt,2010/11/26 15:47:51,Resource07,General,,e-mail,2010-12-02 12:43:39.676000+01:00,Resource11,Group 2,7
case-4114,Confirmation of receipt,2010/11/05 15:19:40,Resource08,General,,Internet,2010-12-30 12:12:57.114000+01:00,Resource08,Group 1,1
case-4114,T02 Check confirmation of receipt,2010/11/09 15:43:08,Resource24,General,,Internet,2010-12-30 12:12:57.114000+01:00,Resource08,EMPTY,2
case-4114,T04 Determine confirmation of receipt,2010/11/12 14:46:48,Resource10,General,,Internet,2010-12-30 12:12:57.114000+01:00,Resource08,Group 3,6
case-4114,T05 Print and send confirmation of receipt,2010/11/16 10:26:34,admin1,General,,Internet,2010-12-30 12:12:57.114000+01:00,Resource08,Group 2,7
case-4114,T06 Determine necessity of stop advice,2010/11/18 14:45:48,Resource08,General,,Internet,2010-12-30 12:12:57.114000+01:00,Resource08,Group 1,4
case-4114,T10 Determine necessity to stop indication,2010/11/18 14:46:07,Resource08,General,,Internet,2010-12-30 12:12:57.114000+01:00,Resource08,Group 1,5
case-9494,Confirmation of receipt,2011/09/21 15:27:33,Resource03,General,Group 8,Internet,2011-09-29 13:34:49.834000+02:00,Resource11,EMPTY,1
case-9494,T02 Check confirmation of receipt,2011/09/21 15:28:08,Resource03,General,Group 8,Internet,2011-09-29 13:34:49.834000+02:00,Resource11,Group 4,2
case-9494,T04 Determine confirmation of receipt,2011/09/21 15:28:23,Resource03,General,Group 8,Internet,2011-09-29 13:34:49.834000+02:00,Resource11,Group 3,6
case-9494,T05 Print and send confirmation of receipt,2011/09/21 15:28:40,Resource03,General,Group 8,Internet,2011-09-29 13:34:49.834000+02:00,Resource11,Group 2,7
case-9494,T06 Determine necessity of stop advice,2011/09/21 15:28:55,Resource03,General,Group 8,Internet,2011-09-29 13:34:49.834000+02:00,Resource11,Group 1,4
case-9494,T10 Determine necessity to stop indication,2011/09/21 15:29:16,Resource03,General,Group 8,Internet,2011-09-29 13:34:49.834000+02:00,Resource11,Group 1,5
case-4895,Confirmation of receipt,2011/01/13 14:24:54,Resource02,General,,Internet,2011-02-17 13:41:01.229000+01:00,Resource02,EMPTY,1
case-4895,T02 Check confirmation of receipt,2011/01/13 14:25:56,Resource02,General,,Internet,2011-02-17 13:41:01.229000+01:00,Resource02,Group 4,2
case-4895,T06 Determine necessity of stop advice,2011/01/13 14:26:41,Resource02,General,,Internet,2011-02-17 13:41:01.229000+01:00,Resource02,Group 1,4
case-4895,T10 Determine necessity to stop indication,2011/01/13 14:27:01,Resource02,General,,Internet,2011-02-17 13:41:01.229000+01:00,Resource02,Group 1,5
case-4895,T04 Determine confirmation of receipt,2011/01/13 16:17:16,Resource10,General,,Internet,2011-02-17 13:41:01.229000+01:00,Resource02,Group 3,6
case-4895,T05 Print and send confirmation of receipt,2011/01/18 09:53:21,admin1,General,,Internet,2011-02-17 13:41:01.229000+01:00,Resource02,Group 2,7
case-4944,Confirmation of receipt,2011/01/19 17:08:59,Resource02,General,,Internet,2011-03-02 10:27:28.139000+01:00,Resource02,EMPTY,1
case-4944,T02 Check confirmation of receipt,2011/01/19 17:09:55,Resource02,General,,Internet,2011-03-02 10:27:28.139000+01:00,Resource02,EMPTY,2
case-4944,T06 Determine necessity of stop advice,2011/01/20 07:51:24,Resource02,General,,Internet,2011-03-02 10:27:28.139000+01:00,Resource02,Group 1,4
case-4944,T10 Determine necessity to stop indication,2011/01/20 08:38:19,Resource02,General,,Internet,2011-03-02 10:27:28.139000+01:00,Resource02,Group 1,5
case-4944,T04 Determine confirmation of receipt,2011/01/21 09:24:24,Resource10,General,,Internet,2011-03-02 10:27:28.139000+01:00,Resource02,Group 3,6
case-4944,T05 Print and send confirmation of receipt,2011/01/24 12:20:40,admin1,General,,Internet,2011-03-02 10:27:28.139000+01:00,Resource02,Group 2,7
case-8016,Confirmation of receipt,2011/07/14 11:57:04,Resource01,General,Group 8,Internet,2011-07-27 08:35:00.199000+02:00,Resource11,EMPTY,1
case-8016,T02 Check confirmation of receipt,2011/07/14 11:57:40,Resource01,General,Group 8,Internet,2011-07-27 08:35:00.199000+02:00,Resource11,Group 4,2
case-8016,T04 Determine confirmation of receipt,2011/07/14 11:57:59,Resource01,General,Group 8,Internet,2011-07-27 08:35:00.199000+02:00,Resource11,Group 3,6
case-8016,T05 Print and send confirmation of receipt,2011/07/14 11:58:35,Resource01,General,Group 8,Internet,2011-07-27 08:35:00.199000+02:00,Resource11,Group 2,7
case-8016,T06 Determine necessity of stop advice,2011/07/14 11:59:01,Resource01,General,Group 8,Internet,2011-07-27 08:35:00.199000+02:00,Resource11,Group 1,4
case-8016,T10 Determine necessity to stop indication,2011/07/14 11:59:33,Resource01,General,Group 8,Internet,2011-07-27 08:35:00.199000+02:00,Resource11,Group 1,5
case-6389,Confirmation of receipt,2011/03/24 11:20:25,Resource01,General,,Internet,2011-05-02 08:36:22.633000+02:00,Resource11,EMPTY,1
case-6389,T02 Check confirmation of receipt,2011/03/24 11:20:40,Resource01,General,,Internet,2011-05-02 08:36:22.633000+02:00,Resource11,Group 4,2
case-6389,T04 Determine confirmation of receipt,2011/03/24 11:21:00,Resource01,General,,Internet,2011-05-02 08:36:22.633000+02:00,Resource11,Group 3,6
case-6389,T05 Print and send confirmation of receipt,2011/03/24 11:21:24,Resource01,General,,Internet,2011-05-02 08:36:22.633000+02:00,Resource11,Group 2,7
case-6389,T06 Determine necessity of stop advice,2011/04/07 08:08:11,Resource11,General,,Internet,2011-05-02 08:36:22.633000+02:00,Resource11,Group 1,4
case-6389,T10 Determine necessity to stop indication,2011/04/07 08:13:00,Resource11,General,,Internet,2011-05-02 08:36:22.633000+02:00,Resource11,Group 1,5
case-9791,Confirmation of receipt,2011/10/04 10:56:59,Resource03,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,EMPTY,1
case-9791,T02 Check confirmation of receipt,2011/10/04 10:57:19,Resource03,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,Group 4,2
case-9791,T04 Determine confirmation of receipt,2011/10/05 13:39:46,Resource10,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,EMPTY,6
case-9791,T05 Print and send confirmation of receipt,2011/10/05 15:06:38,Resource03,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,EMPTY,7
case-9791,T06 Determine necessity of stop advice,2011/10/05 15:06:52,Resource03,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,Group 1,4
case-9791,T10 Determine necessity to stop indication,2011/10/05 15:07:14,Resource03,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,Group 1,5
case-9791,T11 Create document X request unlicensed,2011/10/05 15:07:29,Resource03,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,Group 1,12
case-9791,T12 Check document X request unlicensed,2011/10/05 15:07:44,Resource03,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,Group 4,13
case-9791,T14 Determine document X request unlicensed,2011/10/05 15:08:00,Resource03,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,Group 3,14
case-9791,T15 Print document X request unlicensed,2011/10/05 15:08:13,Resource03,General,Group 8,Internet,2011-10-05 15:08:13.591000+02:00,Resource01,Group 2,15
case-5749,Confirmation of receipt,2011/02/15 13:54:11,Resource23,General,,Internet,2011-06-16 10:00:31.852000+02:00,Resource23,EMPTY,1
case-5749,T02 Check confirmation of receipt,2011/02/16 13:38:55,Resource23,General,,Internet,2011-06-16 10:00:31.852000+02:00,Resource23,EMPTY,2
case-5749,T06 Determine necessity of stop advice,2011/02/16 13:52:04,Resource23,General,,Internet,2011-06-16 10:00:31.852000+02:00,Resource23,Group 1,4
case-5749,T04 Determine confirmation of receipt,2011/02/16 14:58:18,Resource10,General,,Internet,2011-06-16 10:00:31.852000+02:00,Resource23,Group 3,6
case-5749,T10 Determine necessity to stop indication,2011/02/16 15:26:24,Resource23,General,,Internet,2011-06-16 10:00:31.852000+02:00,Resource23,Group 1,5
case-5749,T05 Print and send confirmation of receipt,2011/02/17 15:10:30,admin1,General,,Internet,2011-06-16 10:00:31.852000+02:00,Resource23,Group 2,7
case-8653,Confirmation of receipt,2011/07/18 14:20:30,Resource27,General,Group 5,Internet,2011-10-24 14:09:10.905000+02:00,Resource06,Group 1,1
case-8653,T02 Check confirmation of receipt,2011/08/31 12:46:08,Resource06,General,Group 5,Internet,2011-10-24 14:09:10.905000+02:00,Resource06,EMPTY,2
case-8653,T04 Determine confirmation of receipt,2011/08/31 12:46:24,Resource06,General,Group 5,Internet,2011-10-24 14:09:10.905000+02:00,Resource06,Group 3,6
case-8653,T05 Print and send confirmation of receipt,2011/08/31 12:46:40,Resource06,General,Group 5,Internet,2011-10-24 14:09:10.905000+02:00,Resource06,Group 2,7
case-8653,T06 Determine necessity of stop advice,2011/08/31 12:46:55,Resource06,General,Group 5,Internet,2011-10-24 14:09:10.905000+02:00,Resource06,Group 1,4
case-8653,T10 Determine necessity to stop indication,2011/08/31 12:47:15,Resource06,General,Group 5,Internet,2011-10-24 14:09:10.905000+02:00,Resource06,Group 1,5
case-5247,Confirmation of receipt,2011/01/11 11:42:43,Resource21,General,,Internet,2011-01-14 14:24:26.688000+01:00,Resource08,Group 1,1
case-5247,T02 Check confirmation of receipt,2011/01/13 10:20:52,Resource08,General,,Internet,2011-01-14 14:24:26.688000+01:00,Resource08,EMPTY,2
case-5247,T06 Determine necessity of stop advice,2011/01/13 10:21:09,Resource08,General,,Internet,2011-01-14 14:24:26.688000+01:00,Resource08,EMPTY,4
case-5247,T10 Determine necessity to stop indication,2011/01/13 10:21:24,Resource08,General,,Internet,2011-01-14 14:24:26.688000+01:00,Resource08,Group 1,5
case-5247,T04 Determine confirmation of receipt,2011/01/13 10:21:59,Resource08,General,,Internet,2011-01-14 14:24:26.688000+01:00,Resource08,EMPTY,6
case-5247,T05 Print and send confirmation of receipt,2011/01/13 10:22:14,Resource08,General,,Internet,2011-01-14 14:24:26.688000+01:00,Resource08,Group 2,7
case-10661,Confirmation of receipt,2011/12/13 13:04:48,Resource06,General,Group 5,Internet,2012-01-20 16:08:56.917000+01:00,Resource06,EMPTY,1
case-10661,T02 Check confirmation of receipt,2011/12/13 13:06:38,Resource06,General,Group 5,Internet,2012-01-20 16:08:56.917000+01:00,Resource06,Group 4,2
case-10661,T06 Determine necessity of stop advice,2011/12/13 13:54:01,Resource06,General,Group 5,Internet,2012-01-20 16:08:56.917000+01:00,Resource06,Group 1,4
case-10661,T10 Determine necessity to stop indication,2011/12/13 13:54:35,Resource06,General,Group 5,Internet,2012-01-20 16:08:56.917000+01:00,Resource06,Group 1,5
case-10661,T04 Determine confirmation of receipt,2011/12/13 13:55:18,Resource06,General,Group 5,Internet,2012-01-20 16:08:56.917000+01:00,Resource06,Group 3,6
case-10661,T05 Print and send confirmation of receipt,2011/12/13 13:59:02,Resource06,General,Group 5,Internet,2012-01-20 16:08:56.917000+01:00,Resource06,Group 2,7
case-8844,Confirmation of receipt,2011/08/19 11:12:50,Resource02,General,Group 5,Internet,2011-11-22 09:38:17.689000+01:00,Resource02,EMPTY,1
case-8844,T02 Check confirmation of receipt,2011/08/19 11:17:17,Resource02,General,Group 5,Internet,2011-11-22 09:38:17.689000+01:00,Resource02,Group 4,2
case-8844,T04 Determine confirmation of receipt,2011/08/19 11:17:53,Resource02,General,Group 5,Internet,2011-11-22 09:38:17.689000+01:00,Resource02,Group 3,6
case-8844,T05 Print and send confirmation of receipt,2011/08/19 11:18:20,Resource02,General,Group 5,Internet,2011-11-22 09:38:17.689000+01:00,Resource02,Group 2,7
case-8844,T06 Determine necessity of stop advice,2011/08/19 11:21:01,Resource02,General,Group 5,Internet,2011-11-22 09:38:17.689000+01:00,Resource02,Group 1,4
case-8844,T10 Determine necessity to stop indication,2011/08/19 11:22:01,Resource02,General,Group 5,Internet,2011-11-22 09:38:17.689000+01:00,Resource02,Group 1,5
case-8745,Confirmation of receipt,2011/08/22 12:23:15,Resource06,General,Group 5,Internet,2011-08-25 12:17:08.219000+02:00,Resource06,EMPTY,1
case-8745,T06 Determine necessity of stop advice,2011/08/22 12:23:34,Resource06,General,Group 5,Internet,2011-08-25 12:17:08.219000+02:00,Resource06,Group 1,4
case-8745,T02 Check confirmation of receipt,2011/08/22 12:23:58,Resource06,General,Group 5,Internet,2011-08-25 12:17:08.219000+02:00,Resource06,Group 4,2
case-8745,T04 Determine confirmation of receipt,2011/08/22 12:24:25,Resource06,General,Group 5,Internet,2011-08-25 12:17:08.219000+02:00,Resource06,Group 3,6
case-8745,T05 Print and send confirmation of receipt,2011/08/22 12:24:44,Resource06,General,Group 5,Internet,2011-08-25 12:17:08.219000+02:00,Resource06,Group 2,7
case-8745,T10 Determine necessity to stop indication,2011/08/22 12:25:01,Resource06,General,Group 5,Internet,2011-08-25 12:17:08.219000+02:00,Resource06,Group 1,5
case-6654,Confirmation of receipt,2011/03/29 07:44:33,Resource11,General,,Post,2011-05-02 09:54:01.913000+02:00,Resource11,EMPTY,1
case-6654,T02 Check confirmation of receipt,2011/03/31 08:51:03,Resource19,General,,Post,2011-05-02 09:54:01.913000+02:00,Resource11,EMPTY,2
case-6654,T04 Determine confirmation of receipt,2011/03/31 08:51:16,Resource19,General,,Post,2011-05-02 09:54:01.913000+02:00,Resource11,Group 3,6
case-6654,T05 Print and send confirmation of receipt,2011/04/14 09:30:44,Resource01,General,,Post,2011-05-02 09:54:01.913000+02:00,Resource11,EMPTY,7
case-6654,T06 Determine necessity of stop advice,2011/04/14 09:30:58,Resource01,General,,Post,2011-05-02 09:54:01.913000+02:00,Resource11,Group 1,4
case-6654,T10 Determine necessity to stop indication,2011/04/14 09:34:36,Resource01,General,,Post,2011-05-02 09:54:01.913000+02:00,Resource11,Group 1,5
